Title,Abstract,Published Date
"A semi-relativistic approach to the circular restricted three body
  problem and a numerical experiment around the 3:2 resonance","A Hamiltonian that approaches the study of the three-body problem in general
relativity is obtained. We use it to study the relativistic version of the
circular restricted three-body problem in which the first body is the heaviest
and the third body is a test-particle. We focus on the orbits around the 3:2
resonance. We show that, in spite of the notable difference between the
relativistic and Newtonian orbits, most of the resonant region is preserved.
Nevertheless, differently from the Newtonian case, the frequencies between the
second and the third body are no longer commensurable.",2005-02-15T02:55:31Z
"Identification of Main Sequence Stars with Mid-Infrared Excesses Using
  GLIMPSE: Beta-Pictoris Analogs?","Spitzer IRAC 3.6-8 micron photometry obtained as part of the GLIMPSE survey
has revealed mid-infrared excesses for 33 field stars with known spectral types
in a 1.2 sq. degree field centered on the southern Galactic HII region RCW49.
These stars comprise a subset of 184 stars with known spectral classification,
most of which were pre-selected to have unusually red IR colors. We propose
that the mid-IR excesses are caused by circumstellar dust disks that are either
very late remnants of stellar formation or debris disks generated by planet
formation. Of these 33 stars, 29 appear to be main-sequence stars based on
optical spectral classifications. Five of the 29 main-sequence stars are O or B
stars with excesses that can be plausibly explained by thermal bremsstrahlung
emission, and four are post main-sequence stars. The lone O star is an O4V((f))
at a spectrophotometric distance of 3233+ 540- 535 pc and may be the earliest
member of the Westerlund 2 cluster. Of the remaining 24 main-sequence stars, 18
have SEDs that are consistent with hot dusty debris disks, a possible signature
of planet formation. Modeling the excesses as blackbodies demonstrates that the
blackbody components have fractional bolometric disk-to-star luminosity ratios,
LIR/L*, ranging from 10^-3 to 10^-2 with temperatures ranging from 220 to 820
K. The inferred temperatures are more consistent with asteroid belts rather
than the cooler temperatures expected for Kuiper belts. Mid-IR excesses are
found in all spectral types from late B to early K.",2005-04-20T17:08:42Z
Magnetic fields in neutron stars: A theoretical perspective,"We present our view of the main physical ingredients determining the
evolution of neutron star magnetic fields. This includes the basic properties
of neutron star matter, possible scenarios for the origin of the magnetic
field, constraints and mechanisms for its evolution, and a discussion of our
recent work on the Hall drift.",2005-03-02T16:32:02Z
Mass loss from red giants in the Magellanic Clouds,"The Magellanic Clouds provide the ideal laboratory for the study of mass loss
and molecule and dust formation in red giants as a function of luminosity and
metal abundance. I present some recent observational work.",2005-03-02T10:05:11Z
"Inertial Current Generators of Poynting Flux in MHD Simulations of Black
  Hole Ergospheres","This Letter investigates the physics that is responsible for creating the
current system that supports the outgoing Poynting flux emanating from the
ergosphere of a rotating black hole in the limit that the magnetic energy
density greatly exceeds the plasma rest mass density (magnetically dominated
limit). The underlying physics is derived from published three-dimensional
simulations that obey the general relativistic equations of perfect
magnetohydrodynamics (MHD). It is found that the majority of the Poynting flux
emitted from the magnetically dominated regions of the ergosphere has a source
associated with inertial effects outside of the event horizon.",2005-05-04T18:36:37Z
Galactic Chemical Evolution Redux: Atomic Numbers 6 < Z < 15,"Motivated by the inability of Galactic chemical evolution models to reproduce
some of the observed solar neighbourhood distribution of elements (and
isotopes) with atomic numbers 6 < Z < 15, we have revisited the relevant
stellar and Galactic models as part of an ambitious new program aimed at
resolving these long-standing discrepancies. Avoiding the use of (traditional)
parametric models for low- and intermediate-mass stellar evolution, we have
generated a new, physically self-consistent, suite of stellar models and
integrated the nucleosynthetic outputs into GEtool, our semi-analytical
galactic chemical evolution software package. The predicted temporal evolution
of several light- and intermediate-mass elements (and their isotopes) in the
solar neighbourhood - from carbon to phosphorus - demonstrate the efficacy of
the new yields in reconciling theory and observation.",2005-02-15T01:46:53Z
Evolutionary Consequences of Dusty Tori in Active Galactic Nuclei,"Deep surveys of {\em Chandra} and {\em HST} (Hubble Space Telescope) show
that active galactic nucleus (AGN) populations are changing with hard X-ray
luminosities. This arises an interesting question whether the dusty torus is
evolving with the central engines. We assemble a sample of 50 radio-quiet PG
quasars to tackle this problem. The covering factors of the dusty tori can be
estimated from the multiwavelength continuum. We find they are strongly
correlated with the hard X-ray luminosity. Interestingly this correlation
agrees with the fraction of type II AGNs discovered by {\em Chandra} and {\em
HST}, implying strong evidence for that the AGN population changing results
from the evolution of the tori. We also find that the frequencies of the dips
around 1$\mu$m in the continuum correlate with the covering factors in the
present sample, indicating the dip frequencies are adjusted by the covering
factors. In the scenario of fueling black hole from the torus, the covering
factor is a good and the dip frequency is a potential indicator of the torus
evolution.",2005-05-20T01:41:38Z
The Excess Far-Infrared Emission of AGN in the Local Universe,"We have cross-correlated the Sloan Digital Sky Survey (SDSS) second data
release spectroscopic galaxy sample with the IRAS faint-source catalogue (FSC).
Optical emission line ratios are used to classify the galaxies with reliable
IRAS 60 and 100 microns detections into AGN and normal star-forming galaxies.
We then create subsamples of normal galaxies and AGN that are very closely
matched in terms of key physical properties such as stellar mass, redshift,
size, concentration and mean stellar age (as measured by absorption line
indicators in the SDSS spectra). We then quantify whether there are systematic
differences between the IR luminosities of the galaxies and the AGN in the
matched subsamples. We find that the AGN exhibit a significant excess in far-IR
emission relative to the star-forming galaxies in our sample. The excesses at
60 and 100 microns are 0.21 +/- 0.03 dex and 0.12 +/- 0.035 dex in
log[L(60)/M*] and log[L(100)/M*], respectively. We then discuss whether the
far-IR excess is produced by radiation from the active nucleus that is absorbed
by dust or alternatively, by an extra population of young stars that is not
detectable at optical wavelengths.",2005-06-16T14:42:00Z
Parsec-scale X-ray Flows in High-mass Star-forming Regions,"The Chandra X-ray Observatory is providing remarkable new views of massive
star-forming regions, revealing all stages in the life cycle of high-mass stars
and their effects on their surroundings. We present a Chandra tour of several
high-mass star-forming regions, highlighting physical processes that
characterize the life of a cluster of high-mass stars, from deeply-embedded
cores too young to have established an HII region to superbubbles so large that
they shape our views of galaxies. Along the way we see that X-ray observations
reveal hundreds of stellar sources powering great HII region complexes,
suffused by both hard and soft diffuse X-ray structures caused by fast O-star
winds thermalized in wind-wind collisions or by termination shocks against the
surrounding media. Finally, we examine the effects of the deaths of high-mass
stars that remained close to their birthplaces, exploding as supernovae within
the superbubbles that these clusters created. We present new X-ray results on
W51 IRS2E and 30 Doradus and we introduce new data on Trumpler 14 in Carina and
the W3 HII region complexes W3 Main and W3(OH).",2005-06-17T16:13:26Z
"Measuring the Three-Dimensional Structure of Galaxy Clusters. I.
  Application to a Sample of 25 Clusters","We discuss a method to constrain the intrinsic three-dimensionale shapes of
galaxy clusters by combining X-Ray and Sunyaev-Zeldovich observations. The
method is applied to a sample of 25 X-Ray selected clusters, with measured
Sunyaev-Zeldovich temperature decrements. The sample turns out to be slightly
biased, with strongly elongated clusters preferentially aligned along the line
of sight. This result demonstrates that X-Ray selected cluster samples may be
affected by morphological and orientation effects even if a relatively high
threshold signal-to-noise ratio is used to select the sample. A large majority
of the clusters in our sample exhibit a marked triaxial structure, with
prolate-like shapes being slightly more likely than oblate-like ones; the
spherical hypothesis is strongly rejected for most sample members. Cooling flow
clusters do not show preferentially regular morphologies.",2005-02-08T01:33:12Z
"Dynamical and Pressure Structures in Winds with Multiple Embedded
  Evaporating Clumps I. 2D Numerical Simulations","Because of its key role in feedback in star formation and galaxy formation,
we examine the nature of the interaction of a flow with discrete sources of
mass injection. We show the results of two-dimensional numerical simulations in
which we explore a range of configurations for the mass sources and study the
effects of their proximity on the downstream flow. The mass sources act
effectively as a single source of mass injection if they are so close together
that the ratio of their combined mass injection rate is comparable to or
exceeds the mass flux of the incident flow into the volume that they occupy.
The simulations are relevant to many diffuse sources, such as planetary nebulae
and starburst superwinds, in which a global flow interacts with material
evaporating or being ablated from the surface of globules of cool, dense gas.",2005-06-15T13:53:19Z
"Astrophysical Implications of Turbulent Reconnection: from cosmic rays
  to star formation","Turbulent reconnection allows fast magnetic reconnection of astrophysical
magnetic fields. This entails numerous astrophysical implications and opens new
ways to approach long standing problems. I briefly discuss a model of turbulent
reconnection within which the stochasticity of 3D magnetic field enables rapid
reconnection through both allowing multiple reconnection events to take place
simultaneously and by restricting the extension of current sheets. In fully
ionized gas the model in Lazarian and Vishniac 99 predicts reconnection rates
that depend only on the intensity of turbulence. In partially ionized gas a
modification of the original model in Lazarian, Vishniac and Cho 04 predicts
the reconnection rates that, apart from the turbulence intensity depend on the
degree of ionization. In both cases the reconnection may be slow and fast
depending on the level of turbulence in the system. As the result, the
reconnection gets bursty, which provides a possible explanation to Solar flares
and possibly to gamma ray busts. The implications of the turbulent reconnection
model have not been yet studied in sufficient detail. I discuss first order
Fermi acceleration of cosmic ray that takes place as the oppositely directed
magnetic fluxes move together. This acceleration would work in conjunction with
the second order Fermi acceleration that is caused by turbulence in the
reconnection region. In partially ionized gas the stochastic reconnection
enables fast removal of magnetic flux from star forming molecular clouds.",2005-05-28T22:52:54Z
QSO Narrow [OIII] Line Width and Host Galaxy Luminosity,"Galaxy bulge luminosity L, black hole mass (Mbh), and stellar velocity
dispersion (sigma_*) increase together in a way suggesting a close evolutionary
relationship. Measurements of the Mbh-sigma_* relationship as a function of
cosmic time may shed light on the origin of this relationship. Direct
measurements of sigma_* at high redshift are difficult, and the width of the
narrow emission lines of AGN has been proposed as a surrogate. We investigate
the utility of using sigma_[OIII] for sigma_* by examining host galaxy
magnitudes and [OIII] line widths for low redshift QSOs. For radio-quiet QSOs,
sigma_[OIII] is consistent in the mean with the value of sigma_* predicted by
the Faber-Jackson relation. For our limited range of host luminosity, scatter
obscures the expected increase of sigma_[OIII] with host luminosity. However,
for a sample of AGN covering a wide range of measured or inferred sigma_*,
there is a clear increase of sigma_[OIII] with sigma_*. Radio-loud QSOs on
average have sigma_* smaller by ~0.1 dex than radio-quiet QSOs of similar host
luminsotiy, at least for luminosities typical of PG QSOs. Star formation rates
in our low redshift QSOs are smaller than required to maintain the typical
observed ratio of bulge mass to black hole mass.",2005-03-02T15:48:58Z
"A cosmological ""probability event horizon"" and its observational
  implications","Suppose an astronomer is equipped with a device capable of detecting
emissions -- whether they be electromagnetic, gravitational, or neutrino --
from transient sources distributed throughout the cosmos. Because of source
rate density evolution and variation of cosmological volume elements, the
sources first detected when the machine is switched on are likely to be ones in
the high-redshift universe; as observation time increases, rarer, more local,
events will be found. We characterize the observer's evolving record of events
in terms of a ""probability event horizon"", converging on the observer from
great distances at enormous speed, and illustrate it by simulating neutron star
birth events distributed throughout the cosmos. As an initial application of
the concept, we determine the approach of this horizon for gamma-ray bursts
(GRBs) by fitting to redshift data. The event rates required to fit the model
are consistent with the proposed link between core-collapse supernovae and a
largely undetected population of faint GRBs.",2005-05-10T03:16:22Z
The Distribution of Satellite Galaxies in a Lambda-CDM Universe,"We compute the locations of satellite galaxies with respect to their hosts
using the Lambda-CDM GIF simulation. If the major axes of the hosts' images are
perfectly aligned with the major axes of their projected mass, the satellites
are located preferentially close to the hosts' major axes. In this case, the
degree of anisotropy in the satellite locations is a good tracer of the
flattening of the hosts' halos. If all hosts have luminous circular disks, the
symmetry axes of the projected mass and light are not perfectly aligned, and
the locations of the satellites depend upon how the hosts' disks are placed
within their halos. If the disk angular momentum vectors are aligned with the
major axes of the halos, the satellites show a pronounced ""Holmberg effect"". If
the disk angular momentum vectors are aligned with the intermediate axes of the
local large scale structure, the distribution of satellite locations is
essentially isotropic. If the disk angular momentum vectors are aligned with
either the minor axes or with the net angular momentum vectors of the halos,
the satellites are distributed anisotropically about their hosts, with a
preference for being found nearby the hosts' major axes. This agrees well with
the observation that satellite galaxies in the Sloan Digital Sky Survey tend to
be found nearby the major axes of their hosts, and suggests that the mass and
light of SDSS host galaxies must be fairly well aligned in projection on the
sky.",2005-05-12T22:35:05Z
Henry Kandrup's Ideas About Relaxation of Stellar Systems,"Henry Kandrup wrote prolifically on the problem of relaxation of stellar
systems. His picture of relaxation was significantly more refined than the
standard description in terms of phase mixing and violent relaxation. In this
article, I summarize Henry's work in this and related areas.",2005-02-08T20:26:23Z
A galaxy-halo model of large-scale structure,"We present a new, galaxy-halo model of large-scale structure, in which the
galaxies entering a given sample are the fundamental objects. Haloes attach to
galaxies, in contrast to the standard halo model, in which galaxies attach to
haloes. The galaxy-halo model pertains mainly to the relationships between the
power spectra of galaxies and mass, and their cross-power spectrum. With
surprisingly little input, an intuition-aiding approximation to the
galaxy-matter cross-correlation coefficient R(k) emerges, in terms of the halo
mass dispersion. This approximation seems valid to mildly non-linear scales (k
< ~3 h/Mpc), allowing measurement of the bias and the matter power spectrum
from measurements of the galaxy and galaxy-matter power spectra (or correlation
functions). This is especially relevant given the recent advances in precision
in measurements of the galaxy-matter correlation function from weak
gravitational lensing. The galaxy-halo model also addresses the issue of
interpreting the galaxy-matter correlation function as an average halo density
profile, and provides a simple description of galaxy bias as a function of
scale.",2005-04-06T20:11:09Z
The Small-Scale Power Spectrum of Cold Dark Matter,"One of the best motivated hypotheses in cosmology states that most of the
matter in the universe is in the form of weakly-interacting massive particles
that decoupled early in the history of the universe and cooled adiabatically to
an extremely low temperature. Nevertheless, the finite temperature and horizon
scales at which these particles decoupled imprint generic signatures on their
small scales density fluctuations. We show that the previously recognized
cut-off in the fluctuation power-spectrum due to free-streaming of particles at
the thermal speed of decoupling, is supplemented by acoustic oscillations owing
to the initial coupling between the cold dark matter (CDM) and the radiation
field. The power-spectrum oscillations appear on the scale of the horizon at
thermal decoupling which corresponds to a mass scale of
\~10^{-4}*(T_d/10MeV)^{-3} solar masses for a CDM decoupling temperature T_d.
The suppression of the power-spectrum on smaller scales by the acoustic
oscillations is physically independent from the free-streaming effect, although
the two cut-off scales are coincidentally comparable for T_d~10MeV and a
particle mass of M~100GeV. The initial conditions for recent numerical
simulations of the earliest and smallest objects to have formed in the
universe, need to be modified accordingly. The smallest dark matter clumps may
be detectable through gamma-ray production from particle annihilation, through
fluctuations in the event rate of direct detection experiments, or through
their tidal gravitational effect on wide orbits of objects near the outer edge
of the solar system.",2005-04-05T16:10:40Z
Some statistics of Galactic SNRs,"The selection effects applicable to the identification of Galactic supernova
remnants (SNRs) at radio wavelengths are discussed. Low surface brightness
remnants are missing, as are those with small angular sizes (including young
but distant SNRs). Several statistical properties of Galactic SNRs are
discussed, including the surface-brightness/diameter (Sigma-D) relation. The
wide range of intrinsic properties of Galactic remnants with known distances,
and the observational selection effects, means that the Sigma-D relation is of
limited use to derive diameters and hence distances for individual SNRs, or for
statistical studies.",2005-05-20T08:24:03Z
"The Sun's Dust Disk -- Discovery Potential of the New Horizons mission
  during Interplanetary Cruise","The dust disk detected by Pioneer at a heliocentric distance of 18 AU is a
fraction of the dust generated by the Kuiper belt outside 30 AU. New Horizons
will find a very high flux of more than 10 hits per day for each square meter
of sensitive area.",2005-02-14T20:38:11Z
"Soft X-ray Transmission Spectroscopy of Warm/Hot Intergalactic Medium
  with XEUS","We discuss the detectability of Warm/Hot Intergalactic medium (WHIM) via the
absorption lines toward bright point sources with a future X-ray satellite
mission, XEUS. While we consider bright QSOs as specific examples, the
methodology can be applied to bright GRB afterglows. We create mock absorption
spectra for bright QSOs (more than 20 QSOs over the all sky) using a light-cone
output of a cosmological hydrodynamic simulation. We assume that WHIM is under
collisional and photo-ionization equilibrium. If WHIM has a constant
metallicity of $Z=0.1Z_\odot$, approximately 2 O{\sc vii} absorption line
system with $>3\sigma$ will be detected on average along a random line-of-sight
toward bright QSOs up to $z=0.3$ for 30 ksec exposure.",2005-04-27T10:49:36Z
"Super-critical Accretion Flows around Black Holes: Two-dimensional,
  Radiation-pressure-dominated Disks with Photon-trapping","The quasi-steady structure of super-critical accretion flows around a black
hole is studied based on the two-dimensional radiation-hydrodynamical (2D-RHD)
simulations. The super-critical flow is composed of two parts: the disk region
and the outflow regions above and below the disk. Within the disk region the
circular motion as well as the patchy density structure are observed, which is
caused by Kelvin-Helmholtz instability and probably by convection. The
mass-accretion rate decreases inward, roughly in proportion to the radius, and
the remaining part of the disk material leaves the disk to form outflow because
of strong radiation pressure force. We confirm that photon trapping plays an
important role within the disk. Thus, matter can fall onto the black hole at a
rate exceeding the Eddington rate. The emission is highly anisotropic and
moderately collimated so that the apparent luminosity can exceed the Eddington
luminosity by a factor of a few in the face-on view. The mass-accretion rate
onto the black hole increases with increase of the absorption opacity
(metalicity) of the accreting matter. This implies that the black hole tends to
grow up faster in the metal rich regions as in starburst galaxies or
star-forming regions.",2005-04-07T00:56:36Z
Dark Matter and Stellar Mass in the Luminous Regions of Disk Galaxies,"We investigate the correlations among stellar mass (M_*), disk scale length
(R_d), and rotation velocity at 2.2 disk scale lengths (V_2.2) for a sample of
81 disk-dominated galaxies (disk/total >= 0.9) selected from the SDSS. We
measure V_2.2 from long-slit H-alpha rotation curves and infer M_* from galaxy
i-band luminosities (L_i) and g-r colors. We find logarithmic slopes of
2.60+/-0.13 and 3.05+/-0.12 for the L_i-V_2.2 and M_*-V_2.2 relations, somewhat
shallower than most previous studies, with intrinsic scatter of 0.13 dex and
0.16 dex. Our direct estimates of the total-to-stellar mass ratio within
2.2R_d, assuming a Kroupa IMF, yield a median ratio of 2.4 for M_*>10^10 Msun
and 4.4 for M_*=10^9-10^10 Msun, with large scatter at a given M_* and R_d. The
typical ratio of the rotation speed predicted for the stellar disk alone to the
observed rotation speed at 2.2R_d is ~0.65. The distribution of R_d at fixed
M_* is broad, but we find no correlation between disk size and the residual
from the M_*-V_2.2 relation, implying that this relation is an approximately
edge-on view of the disk galaxy fundamental plane. Independent of the assumed
IMF, this result implies that stellar disks do not, on average, dominate the
mass within 2.2R_d. We discuss our results in the context of infall models of
disk formation in cold dark matter halos. A model with a disk-to-halo mass
ratio m_d=0.05 provides a reasonable match to the R_d-M_* distribution for spin
parameters \lambda ranging from ~0.04-0.08, and it yields a reasonable match to
the mean M_*-V_2.2 relation. A model with m_d=0.1 predicts overly strong
correlations between disk size and M_*-V_2.2 residual. Explaining the wide
range of halo-to-disk mass ratios within 2.2R_d requires significant scatter in
m_d values, with systematically lower m_d for galaxies with lower $M_*$.",2005-04-26T20:07:29Z
"The Diffuse Emission and a Variable ULX in the Elliptical Galaxy NGC
  3379","A Chandra observation of the intermediate luminosity (M_B=-20) elliptical
galaxy NGC 3379 resolves 75% of the X-ray emission within the central 5kpc into
point sources. Spectral analysis of the remaining unresolved emission within
the central 770pc indicates that 90% of the emission probably arises from
undetected point sources, while 10% arises from thermal emission from kT=0.6keV
gas. Assuming a uniform density distribution in the central region of the
galaxy gives a gas mass of 5.0e5 Mo.Such a small amount of gas can be supplied
by stellar mass loss in only 1.0e7 years. Thus, the gas must be accreting into
the central supermassive black hole at a very low radiative efficiency as in
the ADAF or RIAF models, or is being expelled in a galactic wind driven by the
same AGN feedback mechanism as that observed in cluster cooling flows. If the
gas is being expelled in an AGN driven wind, then the ratio of mechanical to
radio power of the AGN must be 1.0e4, which is comparable to that measured in
cluster cooling flows which have recently been perturbed by radio outbursts.
The brightest point source in NGC 3379 is located 360pc from the central AGN
with a peak luminosity of 3.5e39 ergs/s, which places it in the class of
ultra-luminous X-ray point sources (ULX). Analysis of an archival ROSAT HRI
observation of NGC 3379 shows that this source was at a comparable luminosity 5
years prior to the Chandra observation. During the Chandra observation, the
source intensity smoothly varies by a factor of two with the suggestion of an
8-10 hour period.",2005-06-01T13:07:05Z
"Reduction Algorithms for the Multiband Imaging Photometer for Spitzer: 6
  Months of Flight Data","The first six months of flight data from the Multiband Imaging Photometer for
Spitzer (MIPS) were used to test MIPS reduction algorithms based on extensive
preflight laboratory data and modeling. The underlying approach for the
preflight algorithms has been found to be sound, but some modifications have
improved the performance. The main changes are scan mirror dependent flat
fields at 24 micron, hand processing to remove the time dependent stim flash
latents and fast/slow response variations at 70 micron, and the use of
asteroids and other sources instead of stars for flux calibration at 160 micron
due to a blue ``leak.'' The photometric accuracy of flux measurpements is
currently 5%, 10%, and 20% at 24, 70, and 160 micron, respectively. These
numbers are expected to improve as more flight data are analyzed and data
reduction algorithms refined.",2005-02-03T20:22:49Z
"A Unified, Merger-Driven Model for the Origin of Starbursts, Quasars,
  the Cosmic X-Ray Background, Supermassive Black Holes and Galaxy Spheroids","We present an evolutionary model for starbursts, quasars, and spheroidal
galaxies in which mergers between gas-rich galaxies drive nuclear inflows of
gas, producing intense starbursts and feeding the buried growth of supermassive
black holes (BHs) until feedback expels gas and renders a briefly visible
optical quasar. The quasar lifetime and obscuring column density depend on both
the instantaneous and peak luminosity of the quasar, and we determine this
dependence using a large set of simulations of galaxy mergers varying host
galaxy properties, orbital geometry, and gas physics. We use these fits to
deconvolve observed quasar luminosity functions (LFs) and obtain the evolution
of the formation rate of quasars with a certain peak luminosity, n(L_peak,z).
Quasars spend extended periods of time at luminosities well below peak, and so
n(L_peak) has a maximum corresponding to the 'break' in the observed LF,
falling off at both brighter and fainter luminosities. From n(L_peak) and our
simulation results, we obtain self-consistent fits to hard and soft X-ray and
optical quasar LFs and predict many observables, including: column density
distributions of optical and X-ray samples, the LF of broad-line quasars in
X-ray samples and the broad-line fraction as a function of luminosity, active
BH mass functions, the distribution of Eddington ratios at z~0-2, the z=0 mass
function of relic BHs and total mass density of BHs, and the cosmic X-ray
background. In every case, our predictions agree well with observed estimates,
and unlike previous modeling attempts, we are able to reproduce them without
invoking any ad hoc assumptions about source properties or distributions. We
provide a library of Monte Carlo realizations of our models for comparison with
observations. (Abridged)",2005-06-16T20:18:57Z
FUSE Measurements of Far Ultraviolet Extinction. I. Galactic Sight Lines,"We present extinction curves that include data down to far ultraviolet
wavelengths (FUV; 1050 - 1200 A) for nine Galactic sight lines. The FUV
extinction was measured using data from the Far Ultraviolet Spectroscopic
Explorer. The sight lines were chosen for their unusual extinction properties
in the infrared through the ultraviolet; that they probe a wide range of dust
environments is evidenced by the large spread in their measured ratios of
total-to-selective extinction, R_V = 2.43 - 3.81. We find that extrapolation of
the Fitzpatrick & Massa relationship from the ultraviolet appears to be a good
predictor of the FUV extinction behavior. We find that predictions of the FUV
extinction based upon the Cardelli, Clayton & Mathis (CCM) dependence on R_V
give mixed results. For the seven extinction curves well represented by CCM in
the infrared through ultraviolet, the FUV extinction is well predicted in three
sight lines, over-predicted in two sight lines, and under-predicted in 2 sight
lines. A Maximum Entropy Method analysis using a simple three component grain
model shows that seven of the nine sight lines in the study require a larger
fraction of grain materials to be in dust when FUV extinction is included in
the models. Most of the added grain material is in the form of small (radii <
200 A) grains.",2005-02-24T20:46:14Z
An Upper Limit on the Expansion Velocity of GRB Candidate SN 2001em,"We report on VLBI observations of the Type I b/c supernova 2001em, three
years after the explosion. It had been suggested that SN 2001em might be a
jet-driven gamma ray burst (GRB), with the jet oriented far from the line of
sight so that the GRB would not be visible from earth. To test this conjecture,
we determined the size of SN 2001em. It is only marginally resolved at our
resolution of ~0.9 mas. The 3-sigma upper limit on the major axis angular size
of the radio source was 0.59 mas (FWHM of an elliptical Gaussian),
corresponding to a one-sided apparent expansion velocity of 70,000 km/s for a
distance of 80 Mpc. No low-brightness jet was seen in our image to a level of
4% of the peak brightness. If we assume instead a spherical shell geometry
typical of a supernova, we find the angular radius of SN 2001em was 0.17
(-0.10,+0.06) mas, implying an isotropic expansion velocity of 20,000 (-12,000,
+7,000) km/s, which is comparable to the expansion velocities of supernova
shells. Our observations, therefore, are not consistent with a relativistically
expanding radio source in SN 2001em, but are instead consistent with a
supernova shell origin of SN 2001's radio emission.",2005-04-29T18:57:03Z
EUSO In September 2004,"After a short comparison of cosmic ray observation from ground versus space,
EUSO detector and its capabilities are described. The political situation is
sketched.",2005-02-09T14:08:51Z
"A Re-brightening of the Radio Nebula associated with the 2004 December
  27 giant flare from SGR 1806--20","The 2004 Dec. 27 giant Gamma-ray flare detected from the magnetar SGR 1806-20
created an expanding radio nebula which we have monitored with the Australia
Telescope Compact Array and the Very Large Array. These data indicate that
there was an increase in the observed flux ~25 days after the initial flare
that lasted for ~8 days, which we believe is the result of ambient material
swept-up and shocked by this radio nebula. For a distance to SGR 1806-20 of 15
kpc, using the properties of this rebrightening we infer that the initial blast
wave was dominated by baryonic material of mass M>10^{24.5} g. For an initial
expansion velocity v~0.7c (as derived in an accompanying paper), we infer this
material had an initial kinetic energy E>10^{44.5} ergs. If this material
originated from the magnetar itself, it may have emitted a burst of ultra-high
energy (E > 1 TeV) neutrinos far brighter than that expected from other
astrophysical sources.",2005-03-11T17:12:16Z
"Deviation of light curves of gamma-ray burst pulses from standard forms
  due to the curvature effect of spherical fireballs or uniform jets","As revealed previously, under the assumption that some pulses of gamma-ray
bursts are produced by shocks in spherical fireballs or uniform jets of large
opening angles, there exists a standard decay form of the profile of pulses
arising from very narrow or suddenly dimming local (or intrinsic) pulses due to
the relativistic curvature effect (the Doppler effect over the spherical shell
surface). Profiles of pulses arising from other local pulses were previously
found to possess a reverse S-feature deviation from the standard decay form. We
show in this paper that, in addition to the standard decay form shown in Qin et
al. (2004), there exists a marginal decay curve associated with a local
$\delta$ function pulse with a mono-color radiation. We employ the sample of
Kocevski et al. (2003) to check this prediction and find that the phenomenon of
the reverse S-feature is common, when compared with both the standard decay
form and the marginal decay curve. We accordingly propose to take the marginal
decay curve (whose function is simple) as a criteria to check if an observed
pulse could be taken as a candidate suffered from the curvature effect. We
introduce two quantities $A_1$ and $A_2$ to describe the mentioned deviations
within and beyond the $FWHM$ position of the decay phase, respectively. The
values of $A_1$ and $A_2$ of pulses of the sample are calculated, and the
result suggests that for most of these pulses their corresponding local pulses
might contain a long decay time relative to the time scale of the curvature
effect.",2005-04-19T03:21:56Z
Multi-wavelength interferometry of evolved stars using VLTI and VLBA,"We report on our project of coordinated VLTI/VLBA observations of the
atmospheres and circumstellar environments of evolved stars. We illustrate in
general the potential of interferometric measurements to study stellar
atmospheres and envelopes, and demonstrate in particular the advantages of a
coordinated multi-wavelength approach including near/mid-infrared as well as
radio interferometry. We have so far made use of VLTI observations of the near-
and mid-infrared stellar sizes and of concurrent VLBA observations of the SiO
maser emission. To date, this project includes studies of the Mira stars S Ori
and RR Aql as well as of the supergiant AH Sco. These sources all show strong
silicate emission features in their mid-infrared spectra. In addition, they
each have relatively strong SiO maser emission. The results from our first
epochs of S Ori measurements have recently been published and the main results
are reviewed here. The S Ori maser ring is found to lie at a mean distance of
about 2 stellar radii, a result that is virtually free of the usual uncertainty
inherent in comparing observations of variable stars widely separated in time
and stellar phase. We discuss the status of our more recent S Ori, RR Aql, and
AH Sco observations, and present an outlook on the continuation of our project.",2005-05-12T09:57:21Z
"The Effect of Spiral Structure on the Stellar Velocity Distribution in
  the Solar Neighborhood","Clumps in the solar neighborhood's stellar velocity distribution could be
caused by spiral density waves. In the solar neighborhood, stellar velocities
corresponding to orbits that are nearly closed in the frame rotating with a
spiral pattern represent likely regions for stellar concentrations. Via
particle integration, we show that orbits can intersect the solar neighborhood
when they are excited by Lindblad resonances with a spiral pattern. We find
that a two-armed spiral density wave with pattern speed placing the Sun near
the 4:1 Inner Lindblad Resonance (ILR) can cause two families of nearly closed
orbits in the solar neighborhood. One family corresponds to square shaped
orbits aligned so their peaks lie on top of, and support, the two dominant
stellar arms. The second family correspond to orbits 45 degrees out of phase
with the other family. Such a spiral density pattern could account for two
major clumps in the solar neighborhood's velocity distribution. The
Pleiades/Hyades moving group corresponds to the first family of orbits and the
Coma Berenices moving group corresponds to the second family. This model
requires a spiral pattern speed of approximately 0.66 +- 0.03 times the angular
rotation rate of the Sun or 18.1 +- 0.8 km/s/kpc.",2005-02-10T20:19:05Z
